Real,Region index,Zone,Column,Facies,Bulk,Net,Pore,Hcpv,Stoiip,Assoc.Gas
1,NorthHorst,Volon,Oil,Floodplain,1472801.611,1472801.612,152340.9634,0,0,0
1,NorthHorst,Volon,Oil,Channel,3028175.66,3028175.66,770610.1363,679680.1513,417493.9408,81787060.39
1,NorthHorst,Volon,Oil,Crevasse,0,0,0,0,0,0
1,NorthHorst,Volon,Oil,Coal,0,0,0,0,0,0
1,NorthHorst,Volon,Oil,Calcite,754315.3417,754315.3422,0,0,0,0
1,NorthHorst,Volon,Oil,Offshore,0,0,0,0,0,0
1,NorthHorst,Volon,Oil,Lowershoreface,0,0,0,0,0,0
1,NorthHorst,Volon,Oil,Uppershoreface,0,0,0,0,0,0
1,NorthHorst,Volon,Oil,Totals,5255292.613,5255292.614,922951.0997,679680.1513,417493.9408,81787060.39
1,NorthHorst,Totals,Oil,Floodplain,2854236.364,2854236.364,281654.3913,3861.15736,2371.718231,464619.5881
1,NorthHorst,Totals,Oil,Channel,4365329.322,4365329.326,1151209.672,991778.7695,609200.7046,119342414.1
1,NorthHorst,Totals,Oil,Crevasse,402053.3783,402053.3802,82381.22664,49160.90566,30197.11588,5915614.799
1,NorthHorst,Totals,Oil,Coal,841066.8322,841066.8299,0,0,0,0
1,NorthHorst,Totals,Oil,Calcite,1086920.777,1086920.775,0,0,0,0
1,NorthHorst,Totals,Oil,Offshore,4239092.794,4239092.791,432252.8297,29258.41848,17972.00111,3520714.907
1,NorthHorst,Totals,Oil,Lowershoreface,1416908.985,1416908.986,351623.3336,167964.4834,103172.2845,20211449.89
1,NorthHorst,Totals,Oil,Uppershoreface,982147.6177,982147.618,307545.1102,261834.0658,160831.7319,31506935.32
1,NorthHorst,Totals,Oil,Totals,16187756.07,16187756.07,2606666.563,1503857.8,923745.5562,180961748.6
1,CentralRamp,Valysar,Oil,Floodplain,6131131.332,6131131.341,603134.2405,94151.45808,65656.52725,9244439.246
1,CentralRamp,Valysar,Oil,Channel,2827111.905,2827111.904,779506.0526,738466.685,514969.8057,72507750.3
1,CentralRamp,Valysar,Oil,Crevasse,2731790.373,2731790.373,593394.0659,469934.7869,327709.0631,46141437.13
1,CentralRamp,Valysar,Oil,Coal,1628244.198,1628244.198,0,0,0,0
1,CentralRamp,Valysar,Oil,Calcite,0,0,0,0,0,0
1,CentralRamp,Valysar,Oil,Offshore,0,0,0,0,0,0
1,CentralRamp,Valysar,Oil,Lowershoreface,0,0,0,0,0,0
1,CentralRamp,Valysar,Oil,Uppershoreface,0,0,0,0,0,0
1,CentralRamp,Valysar,Oil,Totals,13318277.81,13318277.82,1976034.359,1302552.93,908335.3961,127893626.7
1,CentralRamp,Therys,Oil,Floodplain,0,0,0,0,0,0
1,CentralRamp,Therys,Oil,Channel,0,0,0,0,0,0
1,CentralRamp,Therys,Oil,Crevasse,0,0,0,0,0,0
1,CentralRamp,Therys,Oil,Coal,0,0,0,0,0,0
1,CentralRamp,Therys,Oil,Calcite,1049167.412,1049167.411,0,0,0,0
1,CentralRamp,Therys,Oil,Offshore,1377657.982,1377657.982,127372.6363,20165.33309,14062.29674,1979971.426
1,CentralRamp,Therys,Oil,Lowershoreface,2057309.021,2057309.015,534604.3738,313625.0566,218706.46,30793870.25
1,CentralRamp,Therys,Oil,Uppershoreface,2831238.616,2831238.611,913958.5664,851107.0354,593519.5643,83567556.59
1,CentralRamp,Therys,Oil,Totals,7315373.032,7315373.02,1575935.576,1184897.425,826288.321,116341398.3
1,CentralRamp,Volon,Oil,Floodplain,3371428.54,3371428.541,340191.2224,0,0,0
1,CentralRamp,Volon,Oil,Channel,6821595.477,6821595.479,1693876.586,1514565.964,1056182.704,148710528
1,CentralRamp,Volon,Oil,Crevasse,0,0,0,0,0,0
1,CentralRamp,Volon,Oil,Coal,0,0,0,0,0,0
1,CentralRamp,Volon,Oil,Calcite,1446303.335,1446303.338,0,0,0,0
1,CentralRamp,Volon,Oil,Offshore,0,0,0,0,0,0
1,CentralRamp,Volon,Oil,Lowershoreface,0,0,0,0,0,0
1,CentralRamp,Volon,Oil,Uppershoreface,0,0,0,0,0,0
1,CentralRamp,Volon,Oil,Totals,11639327.35,11639327.36,2034067.808,1514565.964,1056182.704,148710528
1,CentralRamp,Totals,Oil,Floodplain,9502559.873,9502559.882,943325.463,94151.45808,65656.52725,9244439.246
1,CentralRamp,Totals,Oil,Channel,9648707.382,9648707.383,2473382.638,2253032.649,1571152.509,221218278.3
1,CentralRamp,Totals,Oil,Crevasse,2731790.373,2731790.373,593394.0659,469934.7869,327709.0631,46141437.13
1,CentralRamp,Totals,Oil,Coal,1628244.198,1628244.198,0,0,0,0
1,CentralRamp,Totals,Oil,Calcite,2495470.747,2495470.75,0,0,0,0
1,CentralRamp,Totals,Oil,Offshore,1377657.982,1377657.982,127372.6363,20165.33309,14062.29674,1979971.426
1,CentralRamp,Totals,Oil,Lowershoreface,2057309.021,2057309.015,534604.3738,313625.0566,218706.46,30793870.25
1,CentralRamp,Totals,Oil,Uppershoreface,2831238.616,2831238.611,913958.5664,851107.0354,593519.5643,83567556.59
1,CentralRamp,Totals,Oil,Totals,32272978.19,32272978.19,5586037.744,4002016.319,2790806.421,392945552.9
1,CentralHorst,Valysar,Oil,Floodplain,35176094.62,35176094.62,3569781.955,564851.9087,393899.5266,55461054.59
1,CentralHorst,Valysar,Oil,Channel,27062079.79,27062079.79,7591485.164,7073684.516,4932834.5,694543113
1,CentralHorst,Valysar,Oil,Crevasse,9930008.707,9930008.712,2109630.282,1630266.492,1136866.477,160070803.4
1,CentralHorst,Valysar,Oil,Coal,9482342.114,9482342.109,0,0,0,0
1,CentralHorst,Valysar,Oil,Calcite,0,0,0,0,0,0
1,CentralHorst,Valysar,Oil,Offshore,0,0,0,0,0,0
1,CentralHorst,Valysar,Oil,Lowershoreface,0,0,0,0,0,0
1,CentralHorst,Valysar,Oil,Uppershoreface,0,0,0,0,0,0
1,CentralHorst,Valysar,Oil,Totals,81650525.23,81650525.23,13270897.4,9268802.916,6463600.504,910074971
1,CentralHorst,Therys,Oil,Floodplain,0,0,0,0,0,0
1,CentralHorst,Therys,Oil,Channel,0,0,0,0,0,0
1,CentralHorst,Therys,Oil,Crevasse,0,0,0,0,0,0
1,CentralHorst,Therys,Oil,Coal,0,0,0,0,0,0
1,CentralHorst,Therys,Oil,Calcite,2694190.759,2694190.757,0,0,0,0
1,CentralHorst,Therys,Oil,Offshore,2396039.596,2396039.595,230521.1737,44785.52099,31231.18684,4397351.211
1,CentralHorst,Therys,Oil,Lowershoreface,12357109.1,12357109.1,3096054.602,1878059.004,1309664.605,184400780.5
1,CentralHorst,Therys,Oil,Uppershoreface,15628520.8,15628520.79,5204991.433,4890671.469,3410510.162,480199842.3
1,CentralHorst,Therys,Oil,Totals,33075860.26,33075860.25,8531567.209,6813515.994,4751405.954,668997974
1,CentralHorst,Volon,Oil,Floodplain,21904286.47,21904286.47,2161034.859,0,0,0
1,CentralHorst,Volon,Oil,Channel,42347127.39,42347127.39,10733506.31,10006929.71,6978333.284,982549348.2
1,CentralHorst,Volon,Oil,Crevasse,0,0,0,0,0,0
1,CentralHorst,Volon,Oil,Coal,0,0,0,0,0,0
1,CentralHorst,Volon,Oil,Calcite,8945605.686,8945605.678,0,0,0,0
1,CentralHorst,Volon,Oil,Offshore,0,0,0,0,0,0
1,CentralHorst,Volon,Oil,Lowershoreface,0,0,0,0,0,0
1,CentralHorst,Volon,Oil,Uppershoreface,0,0,0,0,0,0
1,CentralHorst,Volon,Oil,Totals,73197019.55,73197019.54,12894541.17,10006929.71,6978333.284,982549348.2
1,CentralHorst,Totals,Oil,Floodplain,57080381.08,57080381.08,5730816.815,564851.9087,393899.5266,55461054.59
1,CentralHorst,Totals,Oil,Channel,69409207.19,69409207.19,18324991.48,17080614.23,11911167.78,1677092461
1,CentralHorst,Totals,Oil,Crevasse,9930008.707,9930008.712,2109630.282,1630266.492,1136866.477,160070803.4
1,CentralHorst,Totals,Oil,Coal,9482342.114,9482342.109,0,0,0,0
1,CentralHorst,Totals,Oil,Calcite,11639796.44,11639796.43,0,0,0,0
1,CentralHorst,Totals,Oil,Offshore,2396039.596,2396039.595,230521.1737,44785.52099,31231.18684,4397351.211
1,CentralHorst,Totals,Oil,Lowershoreface,12357109.1,12357109.1,3096054.602,1878059.004,1309664.605,184400780.5
1,CentralHorst,Totals,Oil,Uppershoreface,15628520.8,15628520.79,5204991.433,4890671.469,3410510.162,480199842.3
1,CentralHorst,Totals,Oil,Totals,187923405,187923405,34697005.78,26089248.62,18193339.74,2561622293
1,EastLowland,Valysar,Oil,Floodplain,54509.73484,54509.73468,5094.398635,0,0,0
1,EastLowland,Valysar,Oil,Channel,54038.08471,54038.08473,15065.48193,7626.86836,5318.597332,748858.5175
1,EastLowland,Valysar,Oil,Crevasse,6907.622955,6907.623016,1463.964264,608.4284058,424.2875977,59739.69531
1,EastLowland,Valysar,Oil,Coal,116846.2994,116846.2993,0,0,0,0
1,EastLowland,Valysar,Oil,Calcite,0,0,0,0,0,0
1,EastLowland,Valysar,Oil,Offshore,0,0,0,0,0,0
1,EastLowland,Valysar,Oil,Lowershoreface,0,0,0,0,0,0
1,EastLowland,Valysar,Oil,Uppershoreface,0,0,0,0,0,0
1,EastLowland,Valysar,Oil,Totals,232301.7419,232301.7417,21623.84483,8235.296765,5742.88493,808598.2128
1,EastLowland,Therys,Oil,Floodplain,0,0,0,0,0,0
1,EastLowland,Therys,Oil,Channel,0,0,0,0,0,0
1,EastLowland,Therys,Oil,Crevasse,0,0,0,0,0,0
1,EastLowland,Therys,Oil,Coal,0,0,0,0,0,0
1,EastLowland,Therys,Oil,Calcite,0,0,0,0,0,0
1,EastLowland,Therys,Oil,Offshore,0,0,0,0,0,0
1,EastLowland,Therys,Oil,Lowershoreface,0,0,0,0,0,0
1,EastLowland,Therys,Oil,Uppershoreface,0,0,0,0,0,0
1,EastLowland,Therys,Oil,Totals,0,0,0,0,0,0
1,EastLowland,Volon,Oil,Floodplain,0,0,0,0,0,0
1,EastLowland,Volon,Oil,Channel,0,0,0,0,0,0
1,EastLowland,Volon,Oil,Crevasse,0,0,0,0,0,0
1,EastLowland,Volon,Oil,Coal,0,0,0,0,0,0
1,EastLowland,Volon,Oil,Calcite,0,0,0,0,0,0
1,EastLowland,Volon,Oil,Offshore,0,0,0,0,0,0
1,EastLowland,Volon,Oil,Lowershoreface,0,0,0,0,0,0
1,EastLowland,Volon,Oil,Uppershoreface,0,0,0,0,0,0
1,EastLowland,Volon,Oil,Totals,0,0,0,0,0,0
1,EastLowland,Totals,Oil,Floodplain,54509.73484,54509.73468,5094.398635,0,0,0
1,EastLowland,Totals,Oil,Channel,54038.08471,54038.08473,15065.48193,7626.86836,5318.597332,748858.5175
1,EastLowland,Totals,Oil,Crevasse,6907.622955,6907.623016,1463.964264,608.4284058,424.2875977,59739.69531
1,EastLowland,Totals,Oil,Coal,116846.2994,116846.2993,0,0,0,0
1,EastLowland,Totals,Oil,Calcite,0,0,0,0,0,0
1,EastLowland,Totals,Oil,Offshore,0,0,0,0,0,0
1,EastLowland,Totals,Oil,Lowershoreface,0,0,0,0,0,0
1,EastLowland,Totals,Oil,Uppershoreface,0,0,0,0,0,0
1,EastLowland,Totals,Oil,Totals,232301.7419,232301.7417,21623.84483,8235.296765,5742.88493,808598.2128
1,Totals,Valysar,Oil,Floodplain,82096700.07,82096700.07,8257522.679,879740.472,613166.2326,86464489.15
1,Totals,Valysar,Oil,Channel,67605458.03,67605458.03,18411940.91,16833754.87,11713085.16,1659765467
1,Totals,Valysar,Oil,Crevasse,21204159.41,21204159.41,4512891.849,3292939.088,2292246.107,324412119.8
1,Totals,Valysar,Oil,Coal,24831230.15,24831230.13,0,0,0,0
1,Totals,Valysar,Oil,Calcite,0,0,0,0,0,0
1,Totals,Valysar,Oil,Offshore,0,0,0,0,0,0
1,Totals,Valysar,Oil,Lowershoreface,0,0,0,0,0,0
1,Totals,Valysar,Oil,Uppershoreface,0,0,0,0,0,0
1,Totals,Valysar,Oil,Totals,195737547.7,195737547.6,31182355.44,21006434.43,14618497.5,2070642076
1,Totals,Therys,Oil,Floodplain,0,0,0,0,0,0
1,Totals,Therys,Oil,Channel,0,0,0,0,0,0
1,Totals,Therys,Oil,Crevasse,0,0,0,0,0,0
1,Totals,Therys,Oil,Coal,0,0,0,0,0,0
1,Totals,Therys,Oil,Calcite,7604102.073,7604102.065,0,0,0,0
1,Totals,Therys,Oil,Offshore,15591723.93,15591723.92,1572415.808,125763.1761,85269.60201,12996217.33
1,Totals,Therys,Oil,Lowershoreface,23534756.21,23534756.2,5907132.589,3250173.106,2252550.728,322843941.5
1,Totals,Therys,Oil,Uppershoreface,30689241.57,30689241.56,10052608.86,9158206.207,6364717.598,905014085.8
1,Totals,Therys,Oil,Totals,77419823.79,77419823.74,17532157.25,12534142.49,8702537.929,1240854245
1,Totals,Volon,Oil,Floodplain,34915227.92,34915227.92,3507962.776,0,0,0
1,Totals,Volon,Oil,Channel,67193571.88,67193571.88,17012593.28,15400624.96,10683146.05,1527190910
1,Totals,Volon,Oil,Crevasse,0,0,0,0,0,0
1,Totals,Volon,Oil,Coal,0,0,0,0,0,0
1,Totals,Volon,Oil,Calcite,18168889.15,18168889.15,0,0,0,0
1,Totals,Volon,Oil,Offshore,0,0,0,0,0,0
1,Totals,Volon,Oil,Lowershoreface,0,0,0,0,0,0
1,Totals,Volon,Oil,Uppershoreface,0,0,0,0,0,0
1,Totals,Volon,Oil,Totals,120277688.9,120277688.9,20520556.05,15400624.96,10683146.05,1527190910
1,Totals,Totals,Oil,Floodplain,117011928,117011928,11765485.45,879740.472,613166.2326,86464489.15
1,Totals,Totals,Oil,Channel,134799029.9,134799029.9,35424534.19,32234379.83,22396231.21,3186956377
1,Totals,Totals,Oil,Crevasse,21204159.41,21204159.41,4512891.849,3292939.088,2292246.107,324412119.8
1,Totals,Totals,Oil,Coal,24831230.15,24831230.13,0,0,0,0
1,Totals,Totals,Oil,Calcite,25772991.22,25772991.21,0,0,0,0
1,Totals,Totals,Oil,Offshore,15591723.93,15591723.92,1572415.808,125763.1761,85269.60201,12996217.33
1,Totals,Totals,Oil,Lowershoreface,23534756.21,23534756.2,5907132.589,3250173.106,2252550.728,322843941.5
1,Totals,Totals,Oil,Uppershoreface,30689241.57,30689241.56,10052608.86,9158206.207,6364717.598,905014085.8
1,Totals,Totals,Oil,Totals,393435060.4,393435060.3,69235068.75,48941201.88,34004181.48,4838687230
1,WestLowland,Valysar,Gas,Floodplain,0,0,0,0,0,0
1,WestLowland,Valysar,Gas,Channel,0,0,0,0,0,0
1,WestLowland,Valysar,Gas,Crevasse,0,0,0,0,0,0
1,WestLowland,Valysar,Gas,Coal,0,0,0,0,0,0
1,WestLowland,Valysar,Gas,Calcite,0,0,0,0,0,0
1,WestLowland,Valysar,Gas,Offshore,0,0,0,0,0,0
1,WestLowland,Valysar,Gas,Lowershoreface,0,0,0,0,0,0
1,WestLowland,Valysar,Gas,Uppershoreface,0,0,0,0,0,0
1,WestLowland,Valysar,Gas,Totals,0,0,0,0,0,0
1,WestLowland,Therys,Gas,Floodplain,0,0,0,0,0,0
1,WestLowland,Therys,Gas,Channel,0,0,0,0,0,0
1,WestLowland,Therys,Gas,Crevasse,0,0,0,0,0,0
1,WestLowland,Therys,Gas,Coal,0,0,0,0,0,0
1,WestLowland,Therys,Gas,Calcite,0,0,0,0,0,0
1,WestLowland,Therys,Gas,Offshore,0,0,0,0,0,0
1,WestLowland,Therys,Gas,Lowershoreface,0,0,0,0,0,0
1,WestLowland,Therys,Gas,Uppershoreface,0,0,0,0,0,0
1,WestLowland,Therys,Gas,Totals,0,0,0,0,0,0
1,WestLowland,Volon,Gas,Floodplain,0,0,0,0,0,0
1,WestLowland,Volon,Gas,Channel,0,0,0,0,0,0
1,WestLowland,Volon,Gas,Crevasse,0,0,0,0,0,0
1,WestLowland,Volon,Gas,Coal,0,0,0,0,0,0
1,WestLowland,Volon,Gas,Calcite,0,0,0,0,0,0
1,WestLowland,Volon,Gas,Offshore,0,0,0,0,0,0
1,WestLowland,Volon,Gas,Lowershoreface,0,0,0,0,0,0
1,WestLowland,Volon,Gas,Uppershoreface,0,0,0,0,0,0
1,WestLowland,Volon,Gas,Totals,0,0,0,0,0,0
1,WestLowland,Totals,Gas,Floodplain,0,0,0,0,0,0
1,WestLowland,Totals,Gas,Channel,0,0,0,0,0,0
1,WestLowland,Totals,Gas,Crevasse,0,0,0,0,0,0
1,WestLowland,Totals,Gas,Coal,0,0,0,0,0,0
1,WestLowland,Totals,Gas,Calcite,0,0,0,0,0,0
1,WestLowland,Totals,Gas,Offshore,0,0,0,0,0,0
1,WestLowland,Totals,Gas,Lowershoreface,0,0,0,0,0,0
1,WestLowland,Totals,Gas,Uppershoreface,0,0,0,0,0,0
1,WestLowland,Totals,Gas,Totals,0,0,0,0,0,0
1,CentralSouth,Valysar,Gas,Floodplain,0,0,0,0,0,0
1,CentralSouth,Valysar,Gas,Channel,0,0,0,0,0,0
1,CentralSouth,Valysar,Gas,Crevasse,0,0,0,0,0,0
1,CentralSouth,Valysar,Gas,Coal,0,0,0,0,0,0
1,CentralSouth,Valysar,Gas,Calcite,0,0,0,0,0,0
1,CentralSouth,Valysar,Gas,Offshore,0,0,0,0,0,0
1,CentralSouth,Valysar,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralSouth,Valysar,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralSouth,Valysar,Gas,Totals,0,0,0,0,0,0
1,CentralSouth,Therys,Gas,Floodplain,0,0,0,0,0,0
1,CentralSouth,Therys,Gas,Channel,0,0,0,0,0,0
1,CentralSouth,Therys,Gas,Crevasse,0,0,0,0,0,0
1,CentralSouth,Therys,Gas,Coal,0,0,0,0,0,0
1,CentralSouth,Therys,Gas,Calcite,0,0,0,0,0,0
1,CentralSouth,Therys,Gas,Offshore,0,0,0,0,0,0
1,CentralSouth,Therys,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralSouth,Therys,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralSouth,Therys,Gas,Totals,0,0,0,0,0,0
1,CentralSouth,Volon,Gas,Floodplain,0,0,0,0,0,0
1,CentralSouth,Volon,Gas,Channel,0,0,0,0,0,0
1,CentralSouth,Volon,Gas,Crevasse,0,0,0,0,0,0
1,CentralSouth,Volon,Gas,Coal,0,0,0,0,0,0
1,CentralSouth,Volon,Gas,Calcite,0,0,0,0,0,0
1,CentralSouth,Volon,Gas,Offshore,0,0,0,0,0,0
1,CentralSouth,Volon,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralSouth,Volon,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralSouth,Volon,Gas,Totals,0,0,0,0,0,0
1,CentralSouth,Totals,Gas,Floodplain,0,0,0,0,0,0
1,CentralSouth,Totals,Gas,Channel,0,0,0,0,0,0
1,CentralSouth,Totals,Gas,Crevasse,0,0,0,0,0,0
1,CentralSouth,Totals,Gas,Coal,0,0,0,0,0,0
1,CentralSouth,Totals,Gas,Calcite,0,0,0,0,0,0
1,CentralSouth,Totals,Gas,Offshore,0,0,0,0,0,0
1,CentralSouth,Totals,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralSouth,Totals,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralSouth,Totals,Gas,Totals,0,0,0,0,0,0
1,CentralNorth,Valysar,Gas,Floodplain,0,0,0,0,0,0
1,CentralNorth,Valysar,Gas,Channel,0,0,0,0,0,0
1,CentralNorth,Valysar,Gas,Crevasse,0,0,0,0,0,0
1,CentralNorth,Valysar,Gas,Coal,0,0,0,0,0,0
1,CentralNorth,Valysar,Gas,Calcite,0,0,0,0,0,0
1,CentralNorth,Valysar,Gas,Offshore,0,0,0,0,0,0
1,CentralNorth,Valysar,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralNorth,Valysar,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralNorth,Valysar,Gas,Totals,0,0,0,0,0,0
1,CentralNorth,Therys,Gas,Floodplain,0,0,0,0,0,0
1,CentralNorth,Therys,Gas,Channel,0,0,0,0,0,0
1,CentralNorth,Therys,Gas,Crevasse,0,0,0,0,0,0
1,CentralNorth,Therys,Gas,Coal,0,0,0,0,0,0
1,CentralNorth,Therys,Gas,Calcite,0,0,0,0,0,0
1,CentralNorth,Therys,Gas,Offshore,0,0,0,0,0,0
1,CentralNorth,Therys,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralNorth,Therys,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralNorth,Therys,Gas,Totals,0,0,0,0,0,0
1,CentralNorth,Volon,Gas,Floodplain,0,0,0,0,0,0
1,CentralNorth,Volon,Gas,Channel,0,0,0,0,0,0
1,CentralNorth,Volon,Gas,Crevasse,0,0,0,0,0,0
1,CentralNorth,Volon,Gas,Coal,0,0,0,0,0,0
1,CentralNorth,Volon,Gas,Calcite,0,0,0,0,0,0
1,CentralNorth,Volon,Gas,Offshore,0,0,0,0,0,0
1,CentralNorth,Volon,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralNorth,Volon,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralNorth,Volon,Gas,Totals,0,0,0,0,0,0
1,CentralNorth,Totals,Gas,Floodplain,0,0,0,0,0,0
1,CentralNorth,Totals,Gas,Channel,0,0,0,0,0,0
1,CentralNorth,Totals,Gas,Crevasse,0,0,0,0,0,0
1,CentralNorth,Totals,Gas,Coal,0,0,0,0,0,0
1,CentralNorth,Totals,Gas,Calcite,0,0,0,0,0,0
1,CentralNorth,Totals,Gas,Offshore,0,0,0,0,0,0
1,CentralNorth,Totals,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralNorth,Totals,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralNorth,Totals,Gas,Totals,0,0,0,0,0,0
1,NorthHorst,Valysar,Gas,Floodplain,9976749.485,9976749.491,984840.7487,215353.4873,50082205.61,7662.577493
1,NorthHorst,Valysar,Gas,Channel,5521946.743,5521946.736,1516512.457,1458023.767,339075289.3,51878.51956
1,NorthHorst,Valysar,Gas,Crevasse,2251682.724,2251682.719,473652.9605,390741.1409,90870031.39,13903.11484
1,NorthHorst,Valysar,Gas,Coal,7202988.951,7202988.96,0,0,0,0
1,NorthHorst,Valysar,Gas,Calcite,0,0,0,0,0,0
1,NorthHorst,Valysar,Gas,Offshore,0,0,0,0,0,0
1,NorthHorst,Valysar,Gas,Lowershoreface,0,0,0,0,0,0
1,NorthHorst,Valysar,Gas,Uppershoreface,0,0,0,0,0,0
1,NorthHorst,Valysar,Gas,Totals,24953367.9,24953367.91,2975006.166,2064118.395,480027526.3,73444.2119
1,NorthHorst,Therys,Gas,Floodplain,0,0,0,0,0,0
1,NorthHorst,Therys,Gas,Channel,0,0,0,0,0,0
1,NorthHorst,Therys,Gas,Crevasse,0,0,0,0,0,0
1,NorthHorst,Therys,Gas,Coal,0,0,0,0,0,0
1,NorthHorst,Therys,Gas,Calcite,1317019.833,1317019.835,0,0,0,0
1,NorthHorst,Therys,Gas,Offshore,8407733.445,8407733.433,885524.9279,184958.6254,43013633.2,6581.08591
1,NorthHorst,Therys,Gas,Lowershoreface,4637661.601,4637661.599,1161361.981,799506.5419,185931751,28447.55806
1,NorthHorst,Therys,Gas,Uppershoreface,3166929.692,3166929.692,1019229.955,973287.2001,226345856.9,34630.91631
1,NorthHorst,Therys,Gas,Totals,17529344.57,17529344.56,3066116.864,1957752.367,455291241,69659.56029
1,NorthHorst,Volon,Gas,Floodplain,363618.8058,363618.8062,37927.5733,0,0,0
1,NorthHorst,Volon,Gas,Channel,2151860.881,2151860.879,556651.5992,525570.5904,122225716.8,18700.5348
1,NorthHorst,Volon,Gas,Crevasse,0,0,0,0,0,0
1,NorthHorst,Volon,Gas,Coal,0,0,0,0,0,0
1,NorthHorst,Volon,Gas,Calcite,486096.8918,486096.8916,0,0,0,0
1,NorthHorst,Volon,Gas,Offshore,0,0,0,0,0,0
1,NorthHorst,Volon,Gas,Lowershoreface,0,0,0,0,0,0
1,NorthHorst,Volon,Gas,Uppershoreface,0,0,0,0,0,0
1,NorthHorst,Volon,Gas,Totals,3001576.579,3001576.577,594579.1725,525570.5904,122225716.8,18700.5348
1,NorthHorst,Totals,Gas,Floodplain,10340368.29,10340368.3,1022768.322,215353.4873,50082205.61,7662.577493
1,NorthHorst,Totals,Gas,Channel,7673807.624,7673807.615,2073164.056,1983594.357,461301006.2,70579.05436
1,NorthHorst,Totals,Gas,Crevasse,2251682.724,2251682.719,473652.9605,390741.1409,90870031.39,13903.11484
1,NorthHorst,Totals,Gas,Coal,7202988.951,7202988.96,0,0,0,0
1,NorthHorst,Totals,Gas,Calcite,1803116.725,1803116.726,0,0,0,0
1,NorthHorst,Totals,Gas,Offshore,8407733.445,8407733.433,885524.9279,184958.6254,43013633.2,6581.08591
1,NorthHorst,Totals,Gas,Lowershoreface,4637661.601,4637661.599,1161361.981,799506.5419,185931751,28447.55806
1,NorthHorst,Totals,Gas,Uppershoreface,3166929.692,3166929.692,1019229.955,973287.2001,226345856.9,34630.91631
1,NorthHorst,Totals,Gas,Totals,45484289.05,45484289.04,6635702.202,4547441.353,1057544484,161804.307
1,CentralRamp,Valysar,Gas,Floodplain,0,0,0,0,0,0
1,CentralRamp,Valysar,Gas,Channel,0,0,0,0,0,0
1,CentralRamp,Valysar,Gas,Crevasse,0,0,0,0,0,0
1,CentralRamp,Valysar,Gas,Coal,0,0,0,0,0,0
1,CentralRamp,Valysar,Gas,Calcite,0,0,0,0,0,0
1,CentralRamp,Valysar,Gas,Offshore,0,0,0,0,0,0
1,CentralRamp,Valysar,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralRamp,Valysar,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralRamp,Valysar,Gas,Totals,0,0,0,0,0,0
1,CentralRamp,Therys,Gas,Floodplain,0,0,0,0,0,0
1,CentralRamp,Therys,Gas,Channel,0,0,0,0,0,0
1,CentralRamp,Therys,Gas,Crevasse,0,0,0,0,0,0
1,CentralRamp,Therys,Gas,Coal,0,0,0,0,0,0
1,CentralRamp,Therys,Gas,Calcite,0,0,0,0,0,0
1,CentralRamp,Therys,Gas,Offshore,0,0,0,0,0,0
1,CentralRamp,Therys,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralRamp,Therys,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralRamp,Therys,Gas,Totals,0,0,0,0,0,0
1,CentralRamp,Volon,Gas,Floodplain,0,0,0,0,0,0
1,CentralRamp,Volon,Gas,Channel,0,0,0,0,0,0
1,CentralRamp,Volon,Gas,Crevasse,0,0,0,0,0,0
1,CentralRamp,Volon,Gas,Coal,0,0,0,0,0,0
1,CentralRamp,Volon,Gas,Calcite,0,0,0,0,0,0
1,CentralRamp,Volon,Gas,Offshore,0,0,0,0,0,0
1,CentralRamp,Volon,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralRamp,Volon,Gas,Uppershoreface,0,0,0,0,0,0
1,CentralRamp,Volon,Gas,Totals,0,0,0,0,0,0
1,CentralRamp,Totals,Gas,Floodplain,0,0,0,0,0,0
1,CentralRamp,Totals,Gas,Channel,0,0,0,0,0,0
1,CentralRamp,Totals,Gas,Crevasse,0,0,0,0,0,0
1,CentralRamp,Totals,Gas,Coal,0,0,0,0,0,0
1,CentralRamp,Totals,Gas,Calcite,0,0,0,0,0,0
1,CentralRamp,Totals,Gas,Offshore,0,0,0,0,0,0
1,CentralRamp,Totals,Gas,Lowershoreface,0,0,0,0,0,0
1,CentralRamp,Totals,Gas,Uppershoreface,0,0,0,0,0,0
